timestamp_ns,phase_sin,phase_cos,cycle_time,smoothed_speed,cmd_linear_x,cmd_linear_y,cmd_angular_z,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,pos_des_lpf_left_hip_pitch_joint,tau_des_raw_left_hip_pitch_joint,tau_des_lpf_left_hip_pitch_joint,is_parallel_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,pos_des_lpf_left_hip_roll_joint,tau_des_raw_left_hip_roll_joint,tau_des_lpf_left_hip_roll_joint,is_parallel_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,pos_des_lpf_left_hip_yaw_joint,tau_des_raw_left_hip_yaw_joint,tau_des_lpf_left_hip_yaw_joint,is_parallel_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,pos_des_lpf_left_knee_pitch_joint,tau_des_raw_left_knee_pitch_joint,tau_des_lpf_left_knee_pitch_joint,is_parallel_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,pos_des_lpf_left_ankle_pitch_joint,tau_des_raw_left_ankle_pitch_joint,tau_des_lpf_left_ankle_pitch_joint,is_parallel_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,pos_des_lpf_left_ankle_roll_joint,tau_des_raw_left_ankle_roll_joint,tau_des_lpf_left_ankle_roll_joint,is_parallel_left_ankle_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,pos_des_lpf_right_hip_pitch_joint,tau_des_raw_right_hip_pitch_joint,tau_des_lpf_right_hip_pitch_joint,is_parallel_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,pos_des_lpf_right_hip_roll_joint,tau_des_raw_right_hip_roll_joint,tau_des_lpf_right_hip_roll_joint,is_parallel_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,pos_des_lpf_right_hip_yaw_joint,tau_des_raw_right_hip_yaw_joint,tau_des_lpf_right_hip_yaw_joint,is_parallel_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,pos_des_lpf_right_knee_pitch_joint,tau_des_raw_right_knee_pitch_joint,tau_des_lpf_right_knee_pitch_joint,is_parallel_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,pos_des_lpf_right_ankle_pitch_joint,tau_des_raw_right_ankle_pitch_joint,tau_des_lpf_right_ankle_pitch_joint,is_parallel_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint,pos_des_lpf_right_ankle_roll_joint,tau_des_raw_right_ankle_roll_joint,tau_des_lpf_right_ankle_roll_joint,is_parallel_right_ankle_roll_joint,clip_count,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z
1787208230448121061,0.433884,-0.900969,0.583333,0.4,0.4,-0,-0.6,0.096049,0.310674,0.642165,-1.11108,-1.04016,-1.59561,0.690322,-0.133554,-2.18799,6.61783,0.745161,0.728679,nan,nan,0,1.06543,-0.422906,-0.880719,21.7582,0.582717,0.477413,nan,nan,0,0.828346,-0.391076,4.90687,-3.98046,0.104173,0.091466,nan,nan,0,-0.00154329,0.742362,1.32875,27.4725,0.489228,0.441096,nan,nan,0,1.36528,-0.213723,2.31256,-2.31758,0.472642,nan,20.5539,19.3566,1,0.357994,0.40306,0.0969173,-1.75856,0.178997,nan,-6.86727,-4.71514,1,-0.275054,-0.157331,-2.13889,5.44566,-0.537527,-0.635341,nan,nan,0,0.218691,0.0660582,-1.86271,18.779,0.0593453,0.0179391,nan,nan,0,0.0579399,0.367298,0.954369,6.95971,0.33897,0.283469,nan,nan,0,0.184237,1.24628,-0.794796,-29.5238,0.582118,0.645072,nan,nan,0,0.172207,0.239133,-1.69534,3.67066,-0.123897,nan,-10.163,-10.8026,1,-0.377121,-0.0803382,-0.16611,-3.12742,-0.188561,nan,-2.99751,-2.19055,1,0,0.938732,-0.003766,0.161605,0.304387,-1.11108,-1.04016,-1.59561,-0.776483,6.95739,6.39481
1787208230459239587,0.334512,-0.942392,0.583333,0.4,0.4,-0,-0.6,0.096049,0.310674,0.642165,-1.11108,-1.04016,-1.59561,0.722597,-0.133554,-2.18799,6.61783,0.761298,0.738861,nan,nan,0,1.19051,-0.422906,-0.880719,21.7582,0.645256,0.532812,nan,nan,0,0.795267,-0.391076,4.90687,-3.98046,0.0876335,0.100741,nan,nan,0,0.0750423,0.742362,1.32875,27.4725,0.527521,0.465349,nan,nan,0,1.38376,-0.213723,2.31256,-2.31758,0.481879,nan,20.8772,20.001,1,0.277008,0.40306,0.0969173,-1.75856,0.138504,nan,-8.08206,-5.82566,1,-0.16403,-0.157331,-2.13889,5.44566,-0.482015,-0.582776,nan,nan,0,0.312123,0.0660582,-1.86271,18.779,0.106061,0.0371976,nan,nan,0,0.168167,0.367298,0.954369,6.95971,0.394083,0.310198,nan,nan,0,0.113633,1.24628,-0.794796,-29.5238,0.546817,0.611167,nan,nan,0,0.205912,0.239133,-1.69534,3.67066,-0.107044,nan,-9.57318,-10.4798,1,-0.443791,-0.0803382,-0.16611,-3.12742,-0.221896,nan,-3.99756,-2.5608,1,0,0.938732,-0.003766,0.161605,0.304387,-1.11108,-1.04016,-1.59561,-0.776483,6.95739,6.39481
1787208230467934180,0.231263,-0.972891,0.583333,0.4,0.4,-0,-0.6,0.096049,0.310674,0.642165,-1.11108,-1.04016,-1.59561,0.764596,-0.133554,-2.18799,6.61783,0.782298,0.749749,nan,nan,0,1.32779,-0.422906,-0.880719,21.7582,0.713894,0.591441,nan,nan,0,0.741951,-0.391076,4.90687,-3.98046,0.0609753,0.0992489,nan,nan,0,0.163876,0.742362,1.32875,27.4725,0.571938,0.495604,nan,nan,0,1.3688,-0.213723,2.31256,-2.31758,0.474399,nan,20.6154,20.5354,1,0.184723,0.40306,0.0969173,-1.75856,0.0923615,nan,-9.46634,-7.00866,1,-0.036418,-0.157331,-2.13889,5.44566,-0.418209,-0.529433,nan,nan,0,0.47135,0.0660582,-1.86271,18.779,0.185675,0.0682048,nan,nan,0,0.329675,0.367298,0.954369,6.95971,0.474837,0.349029,nan,nan,0,0.0297272,1.24628,-0.794796,-29.5238,0.504864,0.57699,nan,nan,0,0.247106,0.239133,-1.69534,3.67066,-0.086447,nan,-8.85227,-10.0513,1,-0.530778,-0.0803382,-0.16611,-3.12742,-0.265389,nan,-5.30235,-3.19495,1,0,0.938732,-0.003766,0.161605,0.304387,-1.11108,-1.04016,-1.59561,-0.776483,6.95739,6.39481
1787208230478200645,0.125333,-0.992115,0.583333,0.4,0.4,-0,-0.6,0.096049,0.310674,0.642165,-1.11108,-1.04016,-1.59561,0.826574,-0.133554,-2.18799,6.61783,0.813287,0.765006,nan,nan,0,1.462,-0.422906,-0.880719,21.7582,0.781,0.654768,nan,nan,0,0.649982,-0.391076,4.90687,-3.98046,0.014991,0.0843703,nan,nan,0,0.258693,0.742362,1.32875,27.4725,0.619347,0.533287,nan,nan,0,1.29072,-0.213723,2.31256,-2.31758,0.435358,nan,19.249,20.7458,1,0.0769465,0.40306,0.0969173,-1.75856,0.0384732,nan,-11.083,-8.28068,1,0.129013,-0.157331,-2.13889,5.44566,-0.335494,-0.472087,nan,nan,0,0.764542,0.0660582,-1.86271,18.779,0.332271,0.120687,nan,nan,0,0.592155,0.367298,0.954369,6.95971,0.606077,0.407304,nan,nan,0,-0.0765442,1.24628,-0.794796,-29.5238,0.451728,0.540001,nan,nan,0,0.296238,0.239133,-1.69534,3.67066,-0.0618808,nan,-7.99246,-9.47437,1,-0.64684,-0.0803382,-0.16611,-3.12742,-0.32342,nan,-7.04329,-4.17413,1,0,0.938732,-0.003766,0.161605,0.304387,-1.11108,-1.04016,-1.59561,-0.776483,6.95739,6.39481
1787208230487891459,0.017951,-0.999839,0.583333,0.4,0.4,-0,-0.6,0.096049,0.310674,0.642165,-1.11108,-1.04016,-1.59561,0.946027,-0.133554,-2.18799,6.61783,0.873013,0.787478,nan,nan,0,1.57454,-0.422906,-0.880719,21.7582,0.837269,0.721336,nan,nan,0,0.513704,-0.391076,4.90687,-3.98046,-0.0531478,0.0540783,nan,nan,0,0.381611,0.742362,1.32875,27.4725,0.680806,0.577109,nan,nan,0,1.08937,-0.213723,2.31256,-2.31758,0.334685,nan,15.7255,20.2798,1,-0.0255417,0.40306,0.0969173,-1.75856,-0.0127708,nan,-12.6203,-9.70522,1,0.335109,-0.157331,-2.13889,5.44566,-0.232445,-0.404377,nan,nan,0,1.23923,0.0660582,-1.86271,18.779,0.569615,0.213797,nan,nan,0,0.900282,0.367298,0.954369,6.95971,0.760141,0.497889,nan,nan,0,-0.218213,1.24628,-0.794796,-29.5238,0.380893,0.496198,nan,nan,0,0.331542,0.239133,-1.69534,3.67066,-0.044229,nan,-7.37464,-8.74564,1,-0.798838,-0.0803382,-0.16611,-3.12742,-0.399419,nan,-9.32327,-5.54121,1,0,0.938732,-0.003766,0.161605,0.304387,-1.11108,-1.04016,-1.59561,-0.776483,6.95739,6.39481
1787208230498036359,-0.0896393,-0.995974,0.583333,0.4,0.4,-0,-0.6,0.096049,0.310674,0.642165,-1.11108,-1.04016,-1.59561,1.10963,-0.133554,-2.18799,6.61783,0.954813,0.825314,nan,nan,0,1.59102,-0.422906,-0.880719,21.7582,0.845511,0.78532,nan,nan,0,0.334051,-0.391076,4.90687,-3.98046,-0.142975,0.00502881,nan,nan,0,0.49635,0.742362,1.32875,27.4725,0.738175,0.628758,nan,nan,0,0.75013,-0.213723,2.31256,-2.31758,0.165065,nan,9.78873,18.4972,1,-0.0836974,0.40306,0.0969173,-1.75856,-0.0418487,nan,-13.4926,-11.2343,1,0.500029,-0.157331,-2.13889,5.44566,-0.149985,-0.320169,nan,nan,0,1.82928,0.0660582,-1.86271,18.779,0.864642,0.372861,nan,nan,0,1.1988,0.367298,0.954369,6.95971,0.909402,0.623823,nan,nan,0,-0.348936,1.24628,-0.794796,-29.5238,0.315532,0.440382,nan,nan,0,0.337452,0.239133,-1.69534,3.67066,-0.041274,nan,-7.27122,-7.99519,1,-0.969564,-0.0803382,-0.16611,-3.12742,-0.484782,nan,-11.8841,-7.3633,1,0,0.938732,-0.003766,0.161605,0.304387,-1.11108,-1.04016,-1.59561,-0.776483,6.95739,6.39481
1787208230507991492,-0.196191,-0.980566,0.583333,0.4,0.4,-0,-0.6,0.096049,0.310674,0.642165,-1.11108,-1.04016,-1.59561,1.23982,-0.133554,-2.18799,6.61783,1.01991,0.884838,nan,nan,0,1.46368,-0.422906,-0.880719,21.7582,0.781842,0.829072,nan,nan,0,0.11685,-0.391076,4.90687,-3.98046,-0.251575,-0.0651105,nan,nan,0,0.581302,0.742362,1.32875,27.4725,0.780651,0.685789,nan,nan,0,0.371431,-0.213723,2.31256,-2.31758,-0.0242846,nan,3.1615,14.7478,1,-0.100387,0.40306,0.0969173,-1.75856,-0.0501935,nan,-13.743,-12.5751,1,0.58212,-0.157331,-2.13889,5.44566,-0.10894,-0.229441,nan,nan,0,2.43429,0.0660582,-1.86271,18.779,1.16715,0.605409,nan,nan,0,1.46641,0.367298,0.954369,6.95971,1.0432,0.770648,nan,nan,0,-0.428827,1.24628,-0.794796,-29.5238,0.275586,0.376069,nan,nan,0,0.332886,0.239133,-1.69534,3.67066,-0.0435572,nan,-7.35113,-7.47273,1,-1.14347,-0.0803382,-0.16611,-3.12742,-0.571737,nan,-14.4928,-9.6137,1,0,0.938732,-0.003766,0.161605,0.304387,-1.11108,-1.04016,-1.59561,-0.776483,6.95739,6.39481
1787208230517977817,-0.300468,-0.953792,0.583333,0.4,0.4,-0,-0.6,0.096049,0.310674,0.642165,-1.11108,-1.04016,-1.59561,1.32877,-0.133554,-2.18799,6.61783,1.06439,0.955154,nan,nan,0,1.25407,-0.422906,-0.880719,21.7582,0.677037,0.826875,nan,nan,0,-0.103555,-0.391076,4.90687,-3.98046,-0.361777,-0.156214,nan,nan,0,0.633853,0.742362,1.32875,27.4725,0.806927,0.739413,nan,nan,0,0.0296626,-0.213723,2.31256,-2.31758,-0.195169,nan,-2.81944,9.21681,1,-0.0915054,0.40306,0.0969173,-1.75856,-0.0457527,nan,-13.6098,-13.4356,1,0.578111,-0.157331,-2.13889,5.44566,-0.110944,-0.154784,nan,nan,0,2.93135,0.0660582,-1.86271,18.779,1.41567,0.888992,nan,nan,0,1.68321,0.367298,0.954369,6.95971,1.1516,0.918671,nan,nan,0,-0.491941,1.24628,-0.794796,-29.5238,0.24403,0.31746,nan,nan,0,0.332719,0.239133,-1.69534,3.67066,-0.0436406,nan,-7.35405,-7.2721,1,-1.27641,-0.0803382,-0.16611,-3.12742,-0.638206,nan,-16.4869,-12.1357,1,0,0.938732,-0.003766,0.161605,0.304387,-1.11108,-1.04016,-1.59561,-0.776483,6.95739,6.39481
1787208230527882503,-0.401263,-0.915963,0.583333,0.4,0.4,-0,-0.6,0.096049,0.310674,0.642165,-1.11108,-1.04016,-1.59561,1.30669,-0.133554,-2.18799,6.61783,1.05335,1.01868,nan,nan,0,1.03741,-0.422906,-0.880719,21.7582,0.568707,0.769755,nan,nan,0,-0.270034,-0.391076,4.90687,-3.98046,-0.445017,-0.261516,nan,nan,0,0.651351,0.742362,1.32875,27.4725,0.815676,0.781392,nan,nan,0,-0.222537,-0.213723,2.31256,-2.31758,-0.321268,nan,-7.23293,2.92495,1,-0.0768076,0.40306,0.0969173,-1.75856,-0.0384038,nan,-13.3893,-13.7529,1,0.452176,-0.157331,-2.13889,5.44566,-0.173912,-0.11478,nan,nan,0,3.26036,0.0660582,-1.86271,18.779,1.58018,1.17658,nan,nan,0,1.75533,0.367298,0.954369,6.95971,1.18767,1.05153,nan,nan,0,-0.552896,1.24628,-0.794796,-29.5238,0.213552,0.272184,nan,nan,0,0.316373,0.239133,-1.69534,3.67066,-0.0518135,nan,-7.6401,-7.26389,1,-1.34646,-0.0803382,-0.16611,-3.12742,-0.673231,nan,-17.5376,-14.5645,1,0,0.938732,-0.003766,0.161605,0.304387,-1.11108,-1.04016,-1.59561,-0.776483,6.95739,6.39481
1787208230537903691,-0.497407,-0.867518,0.583333,0.4,0.4,-0,-0.6,0.096049,0.310674,0.642165,-1.11108,-1.04016,-1.59561,1.20001,-0.133554,-2.18799,6.61783,1,1.05299,nan,nan,0,0.901296,-0.422906,-0.880719,21.7582,0.500648,0.674674,nan,nan,0,-0.357592,-0.391076,4.90687,-3.98046,-0.488796,-0.363828,nan,nan,0,0.645314,0.742362,1.32875,27.4725,0.812657,0.807055,nan,nan,0,-0.367835,-0.213723,2.31256,-2.31758,-0.393917,nan,-9.77565,-2.88422,1,-0.0687879,0.40306,0.0969173,-1.75856,-0.034394,nan,-13.269,-13.6875,1,0.299656,-0.157331,-2.13889,5.44566,-0.250172,-0.123817,nan,nan,0,3.48282,0.0660582,-1.86271,18.779,1.69141,1.41839,nan,nan,0,1.74073,0.367298,0.954369,6.95971,1.18036,1.14499,nan,nan,0,-0.616451,1.24628,-0.794796,-29.5238,0.181775,0.237275,nan,nan,0,0.266254,0.239133,-1.69534,3.67066,-0.0768729,nan,-8.51718,-7.40152,1,-1.36818,-0.0803382,-0.16611,-3.12742,-0.684091,nan,-17.8634,-16.4473,1,0,0.938732,-0.003766,0.161605,0.304387,-1.11108,-1.04016,-1.59561,-0.776483,6.95739,6.39481
1787208230548137166,-0.587785,-0.809017,0.583333,0.4,0.4,-0,-0.6,0.096049,0.310674,0.642165,-1.11108,-1.04016,-1.59561,1.05736,-0.133554,-2.18799,6.61783,0.928682,1.04399,nan,nan,0,0.806922,-0.422906,-0.880719,21.7582,0.453461,0.576965,nan,nan,0,-0.396153,-0.391076,4.90687,-3.98046,-0.508076,-0.4431,nan,nan,0,0.630998,0.742362,1.32875,27.4725,0.805499,0.816558,nan,nan,0,-0.427762,-0.213723,2.31256,-2.31758,-0.423881,nan,-10.8244,-7.27473,1,-0.0791938,0.40306,0.0969173,-1.75856,-0.0395969,nan,-13.4251,-13.4856,1,0.129595,-0.157331,-2.13889,5.44566,-0.335202,-0.175758,nan,nan,0,3.58985,0.0660582,-1.86271,18.779,1.74493,1.59343,nan,nan,0,1.69314,0.367298,0.954369,6.95971,1.15657,1.18637,nan,nan,0,-0.668318,1.24628,-0.794796,-29.5238,0.155841,0.206666,nan,nan,0,0.203194,0.239133,-1.69534,3.67066,-0.108403,nan,-9.62074,-7.84076,1,-1.36174,-0.0803382,-0.16611,-3.12742,-0.680868,nan,-17.7667,-17.5496,1,0,0.938732,-0.003766,0.161605,0.304387,-1.11108,-1.04016,-1.59561,-0.776483,6.95739,6.39481
1787208230558026080,-0.671351,-0.741139,0.583333,0.4,0.4,-0,-0.6,0.096049,0.310674,0.642165,-1.11108,-1.04016,-1.59561,0.923177,-0.133554,-2.18799,6.61783,0.861589,0.996724,nan,nan,0,0.755331,-0.422906,-0.880719,21.7582,0.427666,0.500095,nan,nan,0,-0.404739,-0.391076,4.90687,-3.98046,-0.51237,-0.491236,nan,nan,0,0.613941,0.742362,1.32875,27.4725,0.796971,0.814596,nan,nan,0,-0.437259,-0.213723,2.31256,-2.31758,-0.42863,nan,-10.9906,-9.91959,1,-0.101688,0.40306,0.0969173,-1.75856,-0.0508442,nan,-13.7625,-13.3811,1,-0.0313408,-0.157331,-2.13889,5.44566,-0.41567,-0.25299,nan,nan,0,3.60436,0.0660582,-1.86271,18.779,1.75218,1.70184,nan,nan,0,1.62635,0.367298,0.954369,6.95971,1.12317,1.18566,nan,nan,0,-0.705738,1.24628,-0.794796,-29.5238,0.137131,0.178446,nan,nan,0,0.14208,0.239133,-1.69534,3.67066,-0.13896,nan,-10.6902,-8.64316,1,-1.33989,-0.0803382,-0.16611,-3.12742,-0.669944,nan,-17.439,-17.9406,1,0,0.938732,-0.003766,0.161605,0.304387,-1.11108,-1.04016,-1.59561,-0.776483,6.95739,6.39481
1787208230567907421,-0.747136,-0.664672,0.583333,0.4,0.4,-0,-0.6,0.096049,0.310674,0.642165,-1.11108,-1.04016,-1.59561,0.810065,-0.133554,-2.18799,6.61783,0.805032,0.929667,nan,nan,0,0.717211,-0.422906,-0.880719,21.7582,0.408606,0.449926,nan,nan,0,-0.390198,-0.391076,4.90687,-3.98046,-0.505099,-0.512646,nan,nan,0,0.584089,0.742362,1.32875,27.4725,0.782044,0.806818,nan,nan,0,-0.428229,-0.213723,2.31256,-2.31758,-0.424114,nan,-10.8325,-11.0637,1,-0.116395,0.40306,0.0969173,-1.75856,-0.0581977,nan,-13.9831,-13.4877,1,-0.137547,-0.157331,-2.13889,5.44566,-0.468773,-0.33868,nan,nan,0,3.59404,0.0660582,-1.86271,18.779,1.74702,1.75184,nan,nan,0,1.5615,0.367298,0.954369,6.95971,1.09075,1.16018,nan,nan,0,-0.720231,1.24628,-0.794796,-29.5238,0.129885,0.154314,nan,nan,0,0.101768,0.239133,-1.69534,3.67066,-0.159116,nan,-11.3957,-9.67069,1,-1.31083,-0.0803382,-0.16611,-3.12742,-0.655414,nan,-17.0031,-17.8423,1,0,0.938732,-0.003766,0.161605,0.304387,-1.11108,-1.04016,-1.59561,-0.776483,6.95739,6.39481
1787208230578031873,-0.81426,-0.5805,0.583333,0.4,0.4,-0,-0.6,0.096049,0.310674,0.642165,-1.11108,-1.04016,-1.59561,0.731846,-0.133554,-2.18799,6.61783,0.765923,0.861245,nan,nan,0,0.682613,-0.422906,-0.880719,21.7582,0.391307,0.420484,nan,nan,0,-0.373821,-0.391076,4.90687,-3.98046,-0.49691,-0.515336,nan,nan,0,0.544552,0.742362,1.32875,27.4725,0.762276,0.795161,nan,nan,0,-0.415429,-0.213723,2.31256,-2.31758,-0.417715,nan,-10.6086,-11.2542,1,-0.122161,0.40306,0.0969173,-1.75856,-0.0610804,nan,-14.0696,-13.7213,1,-0.179239,-0.157331,-2.13889,5.44566,-0.48962,-0.414871,nan,nan,0,3.57873,0.0660582,-1.86271,18.779,1.73937,1.76248,nan,nan,0,1.51696,0.367298,0.954369,6.95971,1.06848,1.12511,nan,nan,0,-0.724141,1.24628,-0.794796,-29.5238,0.12793,0.137595,nan,nan,0,0.0817806,0.239133,-1.69534,3.67066,-0.16911,nan,-11.7455,-10.6544,1,-1.28092,-0.0803382,-0.16611,-3.12742,-0.640458,nan,-16.5544,-17.4764,1,0,0.938732,-0.003766,0.161605,0.304387,-1.11108,-1.04016,-1.59561,-0.776483,6.95739,6.39481
1787208230588093235,-0.871947,-0.4896,0.583333,0.4,0.4,-0,-0.6,0.096049,0.310674,0.642165,-1.11108,-1.04016,-1.59561,0.689124,-0.133554,-2.18799,6.61783,0.744562,0.804066,nan,nan,0,0.6454,-0.422906,-0.880719,21.7582,0.3727,0.401781,nan,nan,0,-0.367895,-0.391076,4.90687,-3.98046,-0.493948,-0.508266,nan,nan,0,0.490162,0.742362,1.32875,27.4725,0.735081,0.779353,nan,nan,0,-0.40315,-0.213723,2.31256,-2.31758,-0.411575,nan,-10.3937,-11.019,1,-0.1167,0.40306,0.0969173,-1.75856,-0.05835,nan,-13.9877,-13.9353,1,-0.169039,-0.157331,-2.13889,5.44566,-0.48452,-0.466796,nan,nan,0,3.55655,0.0660582,-1.86271,18.779,1.72828,1.75492,nan,nan,0,1.49606,0.367298,0.954369,6.95971,1.05803,1.09234,nan,nan,0,-0.721691,1.24628,-0.794796,-29.5238,0.129154,0.129086,nan,nan,0,0.0777368,0.239133,-1.69534,3.67066,-0.171132,nan,-11.8162,-11.3738,1,-1.25167,-0.0803382,-0.16611,-3.12742,-0.625836,nan,-16.1158,-17.0067,1,0,0.938732,-0.003766,0.161605,0.304387,-1.11108,-1.04016,-1.59561,-0.776483,6.95739,6.39481
1787208230597827726,-0.919528,-0.393025,0.583333,0.4,0.4,-0,-0.6,0.096049,0.310674,0.642165,-1.11108,-1.04016,-1.59561,0.672501,-0.133554,-2.18799,6.61783,0.73625,0.76435,nan,nan,0,0.608859,-0.422906,-0.880719,21.7582,0.354429,0.385961,nan,nan,0,-0.370074,-0.391076,4.90687,-3.98046,-0.495037,-0.499978,nan,nan,0,0.425995,0.742362,1.32875,27.4725,0.702998,0.758151,nan,nan,0,-0.390022,-0.213723,2.31256,-2.31758,-0.405011,nan,-10.1639,-10.6887,1,-0.103565,0.40306,0.0969173,-1.75856,-0.0517826,nan,-13.7907,-14.0266,1,-0.121927,-0.157331,-2.13889,5.44566,-0.460964,-0.488987,nan,nan,0,3.52632,0.0660582,-1.86271,18.779,1.71316,1.74176,nan,nan,0,1.48821,0.367298,0.954369,6.95971,1.05411,1.06918,nan,nan,0,-0.711795,1.24628,-0.794796,-29.5238,0.134103,0.126854,nan,nan,0,0.0898559,0.239133,-1.69534,3.67066,-0.165072,nan,-11.6041,-11.7549,1,-1.2247,-0.0803382,-0.16611,-3.12742,-0.612349,nan,-15.7111,-16.5254,1,0,0.938732,-0.003766,0.161605,0.304387,-1.11108,-1.04016,-1.59561,-0.776483,6.95739,6.39481
1787208230607818022,-0.95645,-0.291895,0.583333,0.4,0.4,-0,-0.6,0.096049,0.310674,0.642165,-1.11108,-1.04016,-1.59561,0.677824,-0.133554,-2.18799,6.61783,0.738912,0.742216,nan,nan,0,0.58645,-0.422906,-0.880719,21.7582,0.343225,0.369593,nan,nan,0,-0.377829,-0.391076,4.90687,-3.98046,-0.498914,-0.495347,nan,nan,0,0.364049,0.742362,1.32875,27.4725,0.672024,0.73109,nan,nan,0,-0.377571,-0.213723,2.31256,-2.31758,-0.398785,nan,-9.94603,-10.3874,1,-0.0899285,0.40306,0.0969173,-1.75856,-0.0449642,nan,-13.5861,-13.965,1,-0.0702871,-0.157331,-2.13889,5.44566,-0.435144,-0.484458,nan,nan,0,3.47837,0.0660582,-1.86271,18.779,1.68919,1.72693,nan,nan,0,1.48306,0.367298,0.954369,6.95971,1.05153,1.05675,nan,nan,0,-0.701955,1.24628,-0.794796,-29.5238,0.139023,0.129068,nan,nan,0,0.105782,0.239133,-1.69534,3.67066,-0.157109,nan,-11.3254,-11.8083,1,-1.20042,-0.0803382,-0.16611,-3.12742,-0.600212,nan,-15.347,-16.0736,1,0,0.938732,-0.003766,0.161605,0.304387,-1.11108,-1.04016,-1.59561,-0.776483,6.95739,6.39481
1787208230618004591,-0.982287,-0.187381,0.583333,0.4,0.4,-0,-0.6,0.096049,0.310674,0.642165,-1.11108,-1.04016,-1.59561,0.686855,-0.133554,-2.18799,6.61783,0.743428,0.73476,nan,nan,0,0.574864,-0.422906,-0.880719,21.7582,0.337432,0.354464,nan,nan,0,-0.385612,-0.391076,4.90687,-3.98046,-0.502806,-0.495338,nan,nan,0,0.295308,0.742362,1.32875,27.4725,0.637654,0.700477,nan,nan,0,-0.358313,-0.213723,2.31256,-2.31758,-0.389156,nan,-9.60901,-10.1321,1,-0.0745745,0.40306,0.0969173,-1.75856,-0.0372873,nan,-13.3558,-13.7969,1,-0.0157703,-0.157331,-2.13889,5.44566,-0.407885,-0.463293,nan,nan,0,3.40119,0.0660582,-1.86271,18.779,1.6506,1.70863,nan,nan,0,1.46713,0.367298,0.954369,6.95971,1.04356,1.05157,nan,nan,0,-0.681957,1.24628,-0.794796,-29.5238,0.149021,0.133716,nan,nan,0,0.124413,0.239133,-1.69534,3.67066,-0.147793,nan,-10.9994,-11.6291,1,-1.17443,-0.0803382,-0.16611,-3.12742,-0.587214,nan,-14.9571,-15.6653,1,0,0.938732,-0.003766,0.161605,0.304387,-1.11108,-1.04016,-1.59561,-0.776483,6.95739,6.39481
