timestamp_ns,phase_sin,phase_cos,cmd_linear_x,cmd_linear_y,cmd_angular_z,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,pos_des_lpf_left_hip_pitch_joint,tau_des_raw_left_hip_pitch_joint,tau_des_lpf_left_hip_pitch_joint,is_parallel_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,pos_des_lpf_left_hip_roll_joint,tau_des_raw_left_hip_roll_joint,tau_des_lpf_left_hip_roll_joint,is_parallel_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,pos_des_lpf_left_hip_yaw_joint,tau_des_raw_left_hip_yaw_joint,tau_des_lpf_left_hip_yaw_joint,is_parallel_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,pos_des_lpf_left_knee_pitch_joint,tau_des_raw_left_knee_pitch_joint,tau_des_lpf_left_knee_pitch_joint,is_parallel_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,pos_des_lpf_left_ankle_pitch_joint,tau_des_raw_left_ankle_pitch_joint,tau_des_lpf_left_ankle_pitch_joint,is_parallel_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,pos_des_lpf_left_ankle_roll_joint,tau_des_raw_left_ankle_roll_joint,tau_des_lpf_left_ankle_roll_joint,is_parallel_left_ankle_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,pos_des_lpf_right_hip_pitch_joint,tau_des_raw_right_hip_pitch_joint,tau_des_lpf_right_hip_pitch_joint,is_parallel_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,pos_des_lpf_right_hip_roll_joint,tau_des_raw_right_hip_roll_joint,tau_des_lpf_right_hip_roll_joint,is_parallel_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,pos_des_lpf_right_hip_yaw_joint,tau_des_raw_right_hip_yaw_joint,tau_des_lpf_right_hip_yaw_joint,is_parallel_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,pos_des_lpf_right_knee_pitch_joint,tau_des_raw_right_knee_pitch_joint,tau_des_lpf_right_knee_pitch_joint,is_parallel_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,pos_des_lpf_right_ankle_pitch_joint,tau_des_raw_right_ankle_pitch_joint,tau_des_lpf_right_ankle_pitch_joint,is_parallel_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint,pos_des_lpf_right_ankle_roll_joint,tau_des_raw_right_ankle_roll_joint,tau_des_lpf_right_ankle_roll_joint,is_parallel_right_ankle_roll_joint,clip_count,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z
1787020729805532093,0,1,0,0,0,0.0287977,0.0523347,2.24031,-0.0577407,0.107097,0.169003,-0.33055,0.326838,-0.107405,-1.19658,0.234725,0.251853,nan,nan,0,-0.462372,0.162125,-0.0337563,-11.9902,-0.181186,-0.144077,nan,nan,0,0.238634,-0.245728,0.0153437,-0.0244217,-0.190683,-0.232399,nan,nan,0,-0.263905,0.304404,0.09513,-0.903542,0.358047,0.323966,nan,nan,0,0.510263,-0.057012,-0.284129,0.822299,0.0451317,nan,4.00122,2.16379,1,-0.0908213,0.101672,0.429109,-5.14884,-0.0454106,nan,-5.05615,-5.53059,1,0.411497,-0.363655,0.205604,5.59219,-0.194251,-0.196385,nan,nan,0,0.194443,-0.0071907,-0.0705805,3.24786,0.0472213,0.0651928,nan,nan,0,-0.160621,0.238442,-0.279252,0.463982,0.22969,0.219514,nan,nan,0,0.00114289,0.388007,0.469513,3.19902,0.490571,0.469593,nan,nan,0,0.621493,-0.114526,-0.205896,5.24042,0.100747,nan,7.84337,6.30488,1,0.0807922,-0.0352174,-0.32869,1.75545,0.0403961,nan,2.76144,2.23503,1,0,0.435686,-0.017281,0.024351,0.899603,-0.0577407,0.107097,0.169003,-0.621794,0.948558,10.0485
1787020729815386148,0,1,0,0,0,0.0284303,0.0532068,2.24216,-0.0460602,0.0665419,0.206973,-0.314228,0.325496,-0.125817,-1.24542,0.242886,0.247026,nan,nan,0,-0.503829,0.162125,-0.00306892,-12.7717,-0.201914,-0.163057,nan,nan,0,0.237161,-0.245728,0.00306892,0.366302,-0.19142,-0.211828,nan,nan,0,-0.241315,0.305554,0.131955,0.21978,0.369342,0.341192,nan,nan,0,0.549344,-0.0590288,-0.179315,1.92156,0.0646721,nan,4.5985,3.21149,1,-0.0862612,0.104578,0.280215,-5.50612,-0.0431306,nan,-4.85157,-5.26442,1,0.388866,-0.361738,0.174916,5.05495,-0.205567,-0.19781,nan,nan,0,0.166823,-0.00776577,-0.046031,2.46642,0.0334115,0.0545698,nan,nan,0,-0.158905,0.236141,-0.199466,0.268623,0.230548,0.224042,nan,nan,0,0.0143751,0.392993,0.506338,2.90598,0.497188,0.480279,nan,nan,0,0.653522,-0.116595,-0.16541,5.95887,0.116761,nan,8.41558,7.12409,1,0.0956518,-0.0382864,-0.225305,1.90154,0.0478259,nan,2.92133,2.54397,1,0,0.43485,-0.017776,0.024359,0.899997,-0.0460602,0.0665419,0.206973,-0.06104,0.249897,9.47293
1787020729825370260,0,1,0,0,0,0.0281055,0.0535042,2.24443,-0.0560027,0.0315358,0.221288,-0.333929,0.324154,-0.138092,-1.0989,0.233035,0.242412,nan,nan,0,-0.533796,0.162125,0.00306892,-13.1624,-0.216898,-0.183406,nan,nan,0,0.25397,-0.245345,0.0705805,0.708183,-0.183015,-0.196603,nan,nan,0,-0.214195,0.307088,0.187191,0.903542,0.382903,0.357412,nan,nan,0,0.607099,-0.0610582,-0.0591708,2.66764,0.0935497,nan,5.50003,4.03179,1,-0.0922765,0.10898,0.228661,-5.291,-0.0461382,nan,-4.99655,-5.01395,1,0.355048,-0.360204,0.156505,5.15263,-0.222476,-0.200122,nan,nan,0,0.136833,-0.00795746,-0.0276184,2.27106,0.0184165,0.0438281,nan,nan,0,-0.168648,0.234415,-0.14423,0.317459,0.225676,0.2282,nan,nan,0,0.0318227,0.398362,0.530887,3.58974,0.505911,0.490134,nan,nan,0,0.645703,-0.118656,-0.0820308,6.80033,0.112852,nan,8.22581,7.85958,1,0.100697,-0.0409783,-0.0392356,2.26904,0.0503484,nan,2.79865,2.74744,1,0,0.433827,-0.018008,0.024257,0.900489,-0.0560027,0.0315358,0.221288,0.350716,0.097764,9.67254
1787020729835434333,0,1,0,0,0,0.027829,0.0536486,2.24617,-0.0253867,0.0252295,0.103806,-0.356783,0.32262,-0.162642,-1.63614,0.221608,0.238291,nan,nan,0,-0.508156,0.162125,0.00306892,-13.9927,-0.204078,-0.202341,nan,nan,0,0.190094,-0.243811,0.181053,0.952377,-0.214953,-0.187678,nan,nan,0,-0.209583,0.309006,0.242428,1.44078,0.385208,0.371667,nan,nan,0,0.641639,-0.0590026,0.0214886,3.95834,0.110819,nan,5.91154,4.77642,1,-0.1015,0.107557,0.154199,-4.94879,-0.0507501,nan,-4.98052,-4.91638,1,0.374066,-0.359053,0.101268,5.25031,-0.212967,-0.208853,nan,nan,0,0.124297,-0.00834084,-0.0214806,2.22222,0.0121484,0.0311775,nan,nan,0,-0.202521,0.233648,-0.0705805,0.122101,0.208739,0.228746,nan,nan,0,0.0323173,0.403923,0.549299,4.22466,0.506159,0.498854,nan,nan,0,0.655624,-0.118655,-0.00767508,7.72665,0.117812,nan,8.28786,8.22903,1,0.109338,-0.0400216,0.0766308,2.68762,0.0546689,nan,2.72577,2.79051,1,0,0.433041,-0.018154,0.024148,0.900867,-0.0253867,0.0252295,0.103806,-0.589809,0.400548,10.1911
1787020729845402661,0,1,0,0,0,0.0277053,0.0535166,2.24647,-0.00767573,-0.050941,-0.0160527,-0.328518,0.320894,-0.174916,-1.68498,0.235741,0.231008,nan,nan,0,-0.477924,0.161933,-0.0153437,-14.2369,-0.188962,-0.209929,nan,nan,0,0.113915,-0.241702,0.23629,0.805862,-0.253042,-0.193685,nan,nan,0,-0.226957,0.312266,0.33449,1.88034,0.376521,0.381413,nan,nan,0,0.64413,-0.058999,0.0471369,4.57587,0.112065,nan,5.91654,5.42401,1,-0.106257,0.109419,0.129396,-4.9651,-0.0531283,nan,-5.07053,-4.91454,1,0.366211,-0.358478,0.0521679,5.05495,-0.216894,-0.214618,nan,nan,0,0.0955301,-0.00853252,-0.0153437,1.5873,-0.00223493,0.0197259,nan,nan,0,-0.228014,0.233073,-0.0276184,0.0244217,0.195993,0.221823,nan,nan,0,0.0276134,0.409675,0.573849,4.71307,0.503807,0.504535,nan,nan,0,0.667607,-0.118654,-0.0281385,8.28962,0.123803,nan,8.5282,8.32674,1,0.115135,-0.0390649,0.049218,2.78735,0.0575675,nan,2.82514,2.75118,1,0,0.432903,-0.018125,0.024061,0.900936,-0.00767573,-0.050941,-0.0160527,-0.530763,0.222435,10.3324
1787020729855573952,0,1,0,0,0,0.0274398,0.0533168,2.24627,-0.042722,0.015083,-0.0154916,-0.493682,0.318977,-0.193328,-2.0757,0.153159,0.229002,nan,nan,0,-0.516381,0.16155,-0.0398932,-14.0415,-0.20819,-0.204014,nan,nan,0,0.158076,-0.239209,0.23629,0.65934,-0.230962,-0.217988,nan,nan,0,-0.181309,0.316101,0.402001,2.02686,0.399345,0.382885,nan,nan,0,0.718615,-0.0589963,0.0220613,5.81754,0.149308,nan,7.25754,5.82368,1,-0.121269,0.111282,0.106438,-4.89715,-0.0606344,nan,-5.31715,-4.98548,1,0.348161,-0.358286,0.00306892,5.29915,-0.225919,-0.216505,nan,nan,0,0.0910058,-0.00872469,-0.00920582,1.39194,-0.0044971,0.00851241,nan,nan,0,-0.230696,0.232689,-0.0337563,-0.0244217,0.194652,0.209528,nan,nan,0,0.080851,0.415236,0.567711,3.88278,0.530425,0.506016,nan,nan,0,0.655535,-0.118654,-0.0112271,8.28915,0.117767,nan,8.29157,8.4106,1,0.114602,-0.0384912,0.00927348,2.73847,0.0573012,nan,2.85986,2.76498,1,0,0.432991,-0.01809,0.0239,0.900899,-0.042722,0.015083,-0.0154916,-0.319392,0.28255,10.344
1787020729865675219,0,1,0,0,0,0.0270088,0.0532827,2.24611,-0.0369825,-0.0439158,-0.0191404,-0.4676,0.317251,-0.193328,-2.17339,0.1662,0.204999,nan,nan,0,-0.524239,0.160975,-0.0644426,-14.0904,-0.21212,-0.20141,nan,nan,0,0.153081,-0.236908,0.266977,0.366302,-0.23346,-0.234029,nan,nan,0,-0.163766,0.319936,0.444963,2.36874,0.408117,0.38755,nan,nan,0,0.754045,-0.0589935,-0.00424756,6.22864,0.167023,nan,7.91694,6.41339,1,-0.119081,0.112027,0.0448453,-4.94114,-0.0595406,nan,-5.21429,-5.12336,1,0.303564,-0.358478,-0.0153437,4.32234,-0.248218,-0.220145,nan,nan,0,0.0811101,-0.00872469,-0.00306892,0.708183,-0.00944493,-0.000269923,nan,nan,0,-0.226457,0.232497,-0.0398932,-0.170937,0.196771,0.199423,nan,nan,0,0.0646499,0.420605,0.567711,4.46886,0.522325,0.513929,nan,nan,0,0.624628,-0.118654,0.00372526,8.40976,0.102314,nan,7.72827,8.40481,1,0.112962,-0.0384912,0.00303542,2.76326,0.056481,nan,2.84461,2.81653,1,0,0.433062,-0.018166,0.0237,0.900869,-0.0369825,-0.0439158,-0.0191404,-1.30377,0.564149,9.97333
1787020729875551773,0,1,0,0,0,0.0265745,0.0526341,2.24613,-0.0428584,-0.077911,0.0292733,-0.480659,0.315142,-0.174916,-2.95483,0.159671,0.177795,nan,nan,0,-0.54633,0.160208,-0.0583057,-14.3834,-0.223165,-0.205427,nan,nan,0,0.206121,-0.234991,0.14423,-0.317459,-0.206939,-0.23717,nan,nan,0,-0.142579,0.325113,0.475651,1.68498,0.41871,0.397387,nan,nan,0,0.796056,-0.0589881,-0.0673652,6.67065,0.188028,nan,8.74662,7.20766,1,-0.133253,0.111468,0.0263431,-5.2611,-0.0666266,nan,-5.38236,-5.19837,1,0.262491,-0.35867,-0.00920582,4.0293,-0.268754,-0.231185,nan,nan,0,0.0750698,-0.00891638,-0.0214806,0.952377,-0.0124651,-0.00611133,nan,nan,0,-0.212458,0.231155,-0.138092,-0.512817,0.203771,0.195314,nan,nan,0,0.0684722,0.426741,0.567711,4.42002,0.524236,0.521367,nan,nan,0,0.594826,-0.118653,0.00372516,8.24977,0.0874128,nan,7.20671,8.16053,1,0.114366,-0.0384912,0.00303527,2.81187,0.0571831,nan,2.86568,2.84878,1,0,0.43305,-0.017968,0.023364,0.900887,-0.0428584,-0.077911,0.0292733,-0.869855,0.358093,9.6628
1787020729885548458,0,1,0,0,0,0.0262086,0.0517232,2.24649,-0.049505,-0.0909539,0.051036,-0.497263,0.313416,-0.174916,-3.63858,0.151368,0.163305,nan,nan,0,-0.553953,0.159632,-0.0583057,-14.823,-0.226977,-0.213312,nan,nan,0,0.21818,-0.234223,0.0214815,-0.0244217,-0.20091,-0.22746,nan,nan,0,-0.127183,0.33029,0.512474,2.27106,0.426409,0.408543,nan,nan,0,0.829055,-0.061025,-0.123805,7.44882,0.204527,nan,9.48004,8.05156,1,-0.162661,0.113454,0.0433514,-5.37223,-0.0813305,nan,-5.90857,-5.28395,1,0.236427,-0.35867,0.00920582,4.17583,-0.281786,-0.248993,nan,nan,0,0.0845045,-0.00929976,-0.0337563,-0.0244217,-0.00774773,-0.0101505,nan,nan,0,-0.209322,0.229429,-0.181053,-0.463982,0.205339,0.197315,nan,nan,0,0.0556999,0.432493,0.579986,3.83395,0.51785,0.524257,nan,nan,0,0.58189,-0.118652,0.0111752,8.08979,0.0809449,nan,6.96913,7.7169,1,0.117311,-0.0384912,0.00910629,2.86048,0.0586556,nan,2.90074,2.86051,1,0,0.432881,-0.017641,0.022999,0.900984,-0.049505,-0.0909539,0.051036,-0.405254,0.570169,9.54095
1787020729895671779,0,1,0,0,0,0.0258133,0.0505146,2.24703,-0.0462776,-0.145574,0.0666316,-0.435456,0.311499,-0.168779,-3.7851,0.182272,0.155355,nan,nan,0,-0.564598,0.159057,-0.046031,-15.0183,-0.232299,-0.221348,nan,nan,0,0.219112,-0.234223,0.0214815,0.21978,-0.200444,-0.213003,nan,nan,0,-0.136733,0.335468,0.543161,2.71062,0.421634,0.418771,nan,nan,0,0.840881,-0.0610072,-0.146222,8.26628,0.210441,nan,9.72001,8.86189,1,-0.184762,0.11159,0.0859394,-5.50959,-0.0923809,nan,-6.24804,-5.53789,1,0.231898,-0.35867,-0.00306892,3.05251,-0.284051,-0.267329,nan,nan,0,0.0759432,-0.00949144,-0.00920582,-0.122101,-0.0120284,-0.0107512,nan,nan,0,-0.197388,0.227512,-0.187191,-0.268623,0.211306,0.201513,nan,nan,0,0.0357617,0.439013,0.586123,3.24786,0.507881,0.522849,nan,nan,0,0.571099,-0.11865,0.0129977,8.0501,0.0755493,nan,6.77746,7.2772,1,0.116989,-0.0384912,0.0244066,2.8363,0.0584944,nan,2.87296,2.87177,1,0,0.432633,-0.017188,0.022555,0.901123,-0.0462776,-0.145574,0.0666316,-0.549615,0.20636,9.57573
1787020729905655702,0,1,0,0,0,0.0251777,0.0490113,2.24786,-0.0670978,-0.155881,0.109766,-0.488153,0.309773,-0.181053,-3.98046,0.155923,0.161446,nan,nan,0,-0.589465,0.158865,-0.0153437,-15.409,-0.244732,-0.227843,nan,nan,0,0.2791,-0.23384,0.0644436,0.415138,-0.17045,-0.203293,nan,nan,0,-0.113947,0.341412,0.555436,3.49207,0.433027,0.423504,nan,nan,0,0.90398,-0.0650902,-0.134004,8.7017,0.24199,nan,10.9488,9.45077,1,-0.22923,0.117437,0.112493,-5.82197,-0.114615,nan,-7.13029,-5.89764,1,0.1971,-0.35867,0.00920582,2.95483,-0.30145,-0.279706,nan,nan,0,0.0654259,-0.00968313,-0.00920582,0.122101,-0.017287,-0.01082,nan,nan,0,-0.191553,0.225595,-0.181053,-0.122101,0.214224,0.206372,nan,nan,0,0.0456913,0.444957,0.598398,2.27106,0.512846,0.516806,nan,nan,0,0.526301,-0.118648,0.00367186,7.32789,0.0531504,nan,6.00744,6.95209,1,0.110147,-0.0382999,0.0214131,2.8345,0.0550735,nan,2.76908,2.87457,1,0,0.432255,-0.016657,0.021937,0.90133,-0.0670978,-0.155881,0.109766,-0.632894,0.114583,9.62767
1787020729915530189,0,1,0,0,0,0.0245331,0.0474436,2.24912,-0.0666405,-0.165126,0.154157,-0.467188,0.308047,-0.168779,-4.0293,0.166406,0.16466,nan,nan,0,-0.602099,0.158865,-0.00306892,-15.8486,-0.25105,-0.235684,nan,nan,0,0.308806,-0.232498,0.162642,0.463982,-0.155597,-0.189729,nan,nan,0,-0.106049,0.345822,0.561574,3.39439,0.436976,0.427449,nan,nan,0,0.935387,-0.0650752,-0.107887,8.98645,0.257694,nan,11.4587,10.131,1,-0.263522,0.116316,0.0577716,-5.84144,-0.131761,nan,-7.52895,-6.44593,1,0.176693,-0.35867,0.00306892,2.66178,-0.311654,-0.290549,nan,nan,0,0.0640138,-0.00968313,0.00306892,-0.122101,-0.0179931,-0.013146,nan,nan,0,-0.174223,0.224444,-0.11968,-0.170937,0.222889,0.21096,nan,nan,0,0.0249966,0.450326,0.586123,2.36874,0.502498,0.512521,nan,nan,0,0.49166,-0.118648,-0.0206227,7.16727,0.0358298,nan,5.43766,6.53882,1,0.107289,-0.0379174,0.0307891,2.83405,0.0536445,nan,2.70067,2.83968,1,0,0.431683,-0.016103,0.021298,0.901629,-0.0666405,-0.165126,0.154157,-1.07388,0.192044,9.49016
1787020729925575395,0,1,0,0,0,0.0237917,0.0455697,2.25077,-0.0621065,-0.231867,0.172907,-0.380377,0.306513,-0.131955,-4.51771,0.209812,0.164642,nan,nan,0,-0.589641,0.158674,0.00920582,-15.6044,-0.24482,-0.2441,nan,nan,0,0.328682,-0.23058,0.181053,0.65934,-0.145659,-0.172054,nan,nan,0,-0.120223,0.352533,0.561574,3.63858,0.429889,0.432431,nan,nan,0,0.936984,-0.0650656,-0.0639096,10.16,0.258492,nan,11.4204,10.8541,1,-0.306799,0.115195,0.0262629,-6.4008,-0.153399,nan,-8.09721,-7.02078,1,0.166809,-0.35867,0.00306892,2.12454,-0.316596,-0.301901,nan,nan,0,0.0652331,-0.00968313,0.00306892,-0.21978,-0.0173835,-0.0159847,nan,nan,0,-0.159202,0.223485,-0.0583057,-0.170937,0.230399,0.216525,nan,nan,0,-0.00867382,0.456654,0.579986,1.48962,0.485663,0.508232,nan,nan,0,0.452134,-0.118648,-0.0375083,6.6455,0.0160672,nan,4.77129,5.99575,1,0.103653,-0.0367695,0.0584977,2.85701,0.0518263,nan,2.57013,2.7631,1,0,0.430929,-0.015435,0.020547,0.902019,-0.0621065,-0.231867,0.172907,-1.16178,0.00985,9.35711
1787020729935556735,0,1,0,0,0,0.023296,0.0431147,2.25216,-0.0375199,-0.260429,0.119094,-0.319309,0.305363,-0.107405,-4.27351,0.240346,0.179703,nan,nan,0,-0.553405,0.158674,0.00306892,-16.044,-0.226703,-0.24751,nan,nan,0,0.302401,-0.228662,0.224015,1.05006,-0.1588,-0.156425,nan,nan,0,-0.150874,0.357519,0.567711,4.07815,0.414563,0.433545,nan,nan,0,0.913796,-0.0650634,-0.0303112,10.7171,0.246898,nan,10.9641,11.2992,1,-0.366446,0.114448,-0.0407348,-6.94454,-0.183223,nan,-8.86902,-7.57226,1,0.204651,-0.35867,0.00306892,1.73382,-0.297674,-0.311042,nan,nan,0,0.0895081,-0.00968313,0.00306892,0.805862,-0.00524594,-0.0174404,nan,nan,0,-0.164341,0.223293,0.00920582,-0.317459,0.227829,0.223459,nan,nan,0,-0.0360328,0.461831,0.561574,1.39194,0.471984,0.498848,nan,nan,0,0.43531,-0.118648,-0.080652,6.16175,0.00765518,nan,4.54159,5.37906,1,0.101797,-0.0348566,0.123203,2.61096,0.0508985,nan,2.38785,2.64709,1,0,0.430298,-0.014448,0.019785,0.902354,-0.0375199,-0.260429,0.119094,-0.581708,0.088467,9.52064
1787020729945521464,0,1,0,0,0,0.0230294,0.0404553,2.25308,-0.0098332,-0.271398,0.0842969,-0.221655,0.304404,-0.0889931,-3.88278,0.289173,0.208281,nan,nan,0,-0.506592,0.158674,0.00306892,-16.2393,-0.203296,-0.241062,nan,nan,0,0.270585,-0.225978,0.291528,1.3431,-0.174708,-0.151619,nan,nan,0,-0.189738,0.362696,0.561574,2.66178,0.395131,0.426979,nan,nan,0,0.847907,-0.0650634,-0.0337105,11.6838,0.213954,nan,9.81616,11.3089,1,-0.410227,0.113514,-0.0585591,-7.5834,-0.205114,nan,-9.47098,-8.1958,1,0.280429,-0.35867,0.00306892,1.53846,-0.259786,-0.309764,nan,nan,0,0.132775,-0.00968313,0.00920582,-0.805862,0.0163876,-0.0137667,nan,nan,0,-0.147438,0.223677,0.0337563,-0.0244217,0.236281,0.227756,nan,nan,0,-0.0657266,0.4672,0.524749,0.317459,0.457137,0.485569,nan,nan,0,0.456308,-0.120697,-0.148244,5.51473,0.0181542,nan,5.08215,4.88943,1,0.100255,-0.0344843,0.215822,2.2661,0.0501274,nan,2.21462,2.50496,1,0,0.429879,-0.013314,0.019087,0.902586,-0.0098332,-0.271398,0.0842969,-0.633816,0.18787,9.72945
1787020729955609855,0,1,0,0,0,0.0230903,0.0376547,2.25376,0.0225611,-0.298761,0.068623,-0.101232,0.303637,-0.0583057,-3.49207,0.349384,0.247094,nan,nan,0,-0.448262,0.158865,0.00920582,-15.7021,-0.174131,-0.22472,nan,nan,0,0.24619,-0.222335,0.414276,0.65934,-0.186905,-0.159199,nan,nan,0,-0.233466,0.36864,0.555436,1.44078,0.373267,0.412878,nan,nan,0,0.748764,-0.0650634,-0.0888511,11.7928,0.164382,nan,8.16387,10.7704,1,-0.440169,0.111272,-0.149312,-8.00925,-0.220084,nan,-9.71673,-8.85291,1,0.356486,-0.35867,-0.00306892,1.53846,-0.221757,-0.291067,nan,nan,0,0.187218,-0.00968313,0.00306892,-0.21978,0.0436089,-0.0015635,nan,nan,0,-0.114525,0.223677,0.00306892,0.21978,0.252738,0.231627,nan,nan,0,-0.0912576,0.471994,0.469513,-0.415138,0.444371,0.47077,nan,nan,0,0.472556,-0.122745,-0.208474,5.15044,0.0262778,nan,5.52851,4.81392,1,0.0923007,-0.0320038,0.302476,2.14211,0.0461503,nan,1.89091,2.31551,1,0,0.429571,-0.012043,0.018509,0.902763,0.0225611,-0.298761,0.068623,-1.05848,0.360458,9.8369
1787020729965520675,0,1,0,0,0,0.0232891,0.0346865,2.25429,0.0305535,-0.307375,0.0546311,0.0142856,0.303445,-0.0276184,-2.46642,0.407143,0.29704,nan,nan,0,-0.374653,0.158865,0.00920582,-15.0183,-0.137326,-0.200591,nan,nan,0,0.224632,-0.217349,0.5002,0.268623,-0.197684,-0.172693,nan,nan,0,-0.278974,0.373434,0.530887,0.610504,0.350513,0.393518,nan,nan,0,0.628061,-0.0671173,-0.199429,11.3637,0.10403,nan,6.28931,9.66914,1,-0.455094,0.109148,-0.337383,-8.51492,-0.227547,nan,-9.59476,-9.35643,1,0.432889,-0.35867,0.00306892,1.8315,-0.183556,-0.258611,nan,nan,0,0.27007,-0.00968313,0.00920582,0.415138,0.0850351,0.0192224,nan,nan,0,-0.0821519,0.223677,0.0153437,0.317459,0.268924,0.240259,nan,nan,0,-0.113269,0.475829,0.408138,-1.53846,0.433366,0.456258,nan,nan,0,0.476102,-0.124793,-0.253783,4.99002,0.0280508,nan,5.73022,5.10322,1,0.0792582,-0.027411,0.358576,2.38477,0.0396291,nan,1.47334,2.06154,1,0,0.429328,-0.010665,0.017959,0.902906,0.0305535,-0.307375,0.0546311,-1.08142,0.326316,9.71604
1787020729975511598,0,1,0,0,0,0.0235374,0.031758,2.25471,0.0385874,-0.296316,0.0455288,0.124214,0.303254,0.00920582,-0.805862,0.462107,0.353958,nan,nan,0,-0.29437,0.158865,0.00920582,-14.2369,-0.0971849,-0.169586,nan,nan,0,0.191232,-0.212747,0.4511,0.0732574,-0.214384,-0.18654,nan,nan,0,-0.333227,0.378995,0.481788,-0.512817,0.323387,0.371342,nan,nan,0,0.484974,-0.0712278,-0.363037,10.6106,0.0324868,nan,4.17457,8.11511,1,-0.450274,0.105822,-0.600361,-8.9702,-0.225137,nan,-9.02823,-9.53162,1,0.51399,-0.35867,0.0153437,2.41758,-0.143005,-0.219994,nan,nan,0,0.388491,-0.00949144,0.00920582,0.854698,0.144246,0.0499377,nan,nan,0,-0.0394487,0.223869,0.0214815,0.463982,0.290276,0.253837,nan,nan,0,-0.13522,0.479472,0.297665,-2.66178,0.42239,0.443252,nan,nan,0,0.485665,-0.126842,-0.252058,5.18478,0.0328327,nan,5.96669,5.47526,1,0.0617472,-0.023963,0.337451,2.06732,0.0308736,nan,1.13892,1.74736,1,0,0.429134,-0.009293,0.017441,0.903024,0.0385874,-0.296316,0.0455288,-1.20713,0.344021,9.45916
1787020729985653790,0,1,0,0,0,0.0239485,0.0289352,2.25506,0.0651588,-0.298094,0.0436905,0.230295,0.303637,0.046031,0.268623,0.515148,0.412075,nan,nan,0,-0.254334,0.159057,0.0398932,-13.8462,-0.0771672,-0.133007,nan,nan,0,0.149383,-0.209487,0.254703,-0.0244217,-0.235308,-0.200894,nan,nan,0,-0.38313,0.383405,0.414276,-1.63614,0.298435,0.346777,nan,nan,0,0.329484,-0.0753431,-0.593803,8.90284,-0.0452582,nan,1.94368,6.23774,1,-0.414422,0.0955334,-0.973145,-8.7848,-0.207211,nan,-7.62262,-9.2665,1,0.56716,-0.358478,0.0276184,3.5409,-0.11642,-0.17935,nan,nan,0,0.488717,-0.00929976,0.0337563,1.00122,0.194359,0.094123,nan,nan,0,-0.00849455,0.224252,0.0644436,0.757019,0.305753,0.271573,nan,nan,0,-0.145383,0.481773,0.187191,-3.39439,0.417308,0.431622,nan,nan,0,0.504718,-0.128886,-0.21474,5.33956,0.0423591,nan,6.31571,5.77988,1,0.033036,-0.0203176,0.318998,1.77477,0.016518,nan,0.626572,1.40331,1,0,0.428973,-0.007933,0.01702,0.903121,0.0651588,-0.298094,0.0436905,-1.43154,0.30511,9.26973
